date,type,category,latitude,longitude
3/27/2004 0:00:00,Friendly Action,Cache Found/Cleared,33.36555099,69.73860931
3/28/2004 0:00:00,Friendly Action,Cache Found/Cleared,33.54804993,68.42054749
3/28/2004 0:00:00,Friendly Action,Cache Found/Cleared,31.61667061,65.71665955
3/29/2004 0:00:00,Explosive Hazard,IED Found/Cleared,34.40776825,70.49221802
3/29/2004 0:00:00,Friendly Action,Cache Found/Cleared,32.20888901,65.79250336
3/30/2004 0:00:00,Friendly Action,Cache Found/Cleared,32.24554825,65.84221649
3/31/2004 0:00:00,Friendly Action,Cache Found/Cleared,35.28416061,71.50444031
3/31/2004 0:00:00,Explosive Hazard,IED Explosion,33.13943863,69.95527649
4/1/2004 0:00:00,Friendly Action,Cache Found/Cleared,32.79999924,69.09999847
4/1/2004 0:00:00,Friendly Action,Cache Found/Cleared,33.56444168,68.43749237
4/1/2004 3:45:00,Enemy Action,Indirect Fire,33.43222046,69.03083038
4/1/2004 8:00:00,Friendly Action,Cache Found/Cleared,33.12638855,69.86277771
4/1/2004 8:10:00,Enemy Action,Direct Fire,33.10277176,69.86694336
4/1/2004 10:57:00,Enemy Action,Direct Fire,33.21250153,69.77805328
4/1/2004 15:49:00,Enemy Action,Indirect Fire,32.54695129,69.30029297
4/2/2004 0:00:00,Enemy Action,Direct Fire,33.13666153,69.91610718
4/2/2004 0:00:00,Friendly Action,Cache Found/Cleared,33.99528122,68.64916992
4/2/2004 7:24:00,Enemy Action,Indirect Fire,31.64666939,65.6827774
4/3/2004 0:00:00,Friendly Action,Cache Found/Cleared,33.1258316,69.86833191
4/4/2004 0:00:00,Explosive Hazard,IED Found/Cleared,33.59210205,69.22914886
4/4/2004 0:00:00,Explosive Hazard,IED Explosion,31.5,65.84999084
4/4/2004 14:35:00,Enemy Action,Indirect Fire,32.53778076,69.19526672
4/4/2004 16:00:00,Enemy Action,Indirect Fire,34.98443985,70.90194702
4/5/2004 0:00:00,Friendly Action,Cache Found/Cleared,33.81055069,69.62944794
4/5/2004 0:00:00,Enemy Action,Indirect Fire,33.43220901,69.04250336
4/5/2004 0:00:00,Friendly Action,Cache Found/Cleared,34.58721924,69.73610687
4/6/2004 0:00:00,Enemy Action,Direct Fire,33.83583069,69.59332275
4/6/2004 0:00:00,Enemy Action,Direct Fire,33.18222046,69.65193939
4/7/2004 0:00:00,Friendly Action,Cache Found/Cleared,33.23165894,69.87888336
4/7/2004 0:00:00,Non-Combat Event,Propaganda,33.33778,69.91526794
4/7/2004 0:00:00,Enemy Action,Direct Fire,31.98110962,64.77999878
4/7/2004 14:15:00,Enemy Action,Indirect Fire,32.94556046,69.47528076
4/8/2004 0:00:00,Enemy Action,Other (Hostile Action),31.39999962,65.66665649
4/10/2004 0:00:00,Friendly Action,Cache Found/Cleared,32.59471893,65.87776947
5/7/2004 0:00:00,Enemy Action,Direct Fire,31.96666908,65.48332977
4/8/2004 0:00:00,Friendly Action,Cache Found/Cleared,33.56694031,68.38916779
4/8/2004 0:00:00,Friendly Action,Cache Found/Cleared,32.78887939,69.0938797
4/8/2004 0:00:00,Enemy Action,Direct Fire,33.13555908,69.92305756
4/8/2004 19:33:00,Enemy Action,Indirect Fire,33.33666992,69.94555664
4/9/2004 0:00:00,Enemy Action,Direct Fire,33.20970917,69.90220642
4/9/2004 0:00:00,Explosive Hazard,IED Explosion,33.36500168,69.37304688
4/9/2004 0:00:00,Non-Combat Event,Propaganda,33.13945007,69.97888184
4/9/2004 16:48:00,Enemy Action,Indirect Fire,32.53778076,69.19526672
4/9/2004 17:55:00,Enemy Action,Indirect Fire,33.56082916,68.39584351
4/9/2004 23:19:00,Enemy Action,Indirect Fire,33.32194138,70.02027893
4/10/2004 0:00:00,Enemy Action,Direct Fire,32.67193985,65.49054718
4/10/2004 0:00:00,Friendly Action,Cache Found/Cleared,32.67082977,65.49333191
4/10/2004 17:35:00,Enemy Action,Indirect Fire,33.26749039,70.01999664
4/11/2004 0:00:00,Friendly Action,Cache Found/Cleared,33.40444183,68.17111206
4/11/2004 0:00:00,Enemy Action,Direct Fire,32.62055969,65.89861298
4/11/2004 0:00:00,Friendly Action,Cache Found/Cleared,34.58972168,69.76277924
4/11/2004 0:00:00,Enemy Action,Direct Fire,33.42625046,64.01112366
4/11/2004 14:10:00,Enemy Action,Indirect Fire,33.28944016,70.20583344
4/12/2004 0:00:00,Friendly Action,Cache Found/Cleared,33.49554825,68.50470734
4/12/2004 0:00:00,Enemy Action,Indirect Fire,32.83889008,69.43916321
4/13/2004 0:00:00,Friendly Action,Cache Found/Cleared,34.72721863,69.3172226
4/13/2004 0:00:00,Friendly Action,Cache Found/Cleared,33.70444107,70.04081726
4/13/2004 13:00:00,Friendly Action,Cache Found/Cleared,33.96472168,68.23695374
4/14/2004 0:00:00,Explosive Hazard,IED Explosion,31,65.74999237
4/14/2004 16:37:00,Enemy Action,Indirect Fire,32.90250015,69.22222137
4/15/2004 0:00:00,Enemy Action,Direct Fire,33.42625046,64.01112366
4/15/2004 0:00:00,Enemy Action,Indirect Fire,34.94944,69.26776886
4/15/2004 0:00:00,Enemy Action,Direct Fire,34.46416092,70.45471191
4/15/2004 6:59:00,Friendly Action,Cache Found/Cleared,33.70360947,68.215271
4/16/2004 0:00:00,Explosive Hazard,IED Explosion,31,65.74999237
4/16/2004 0:00:00,Friendly Action,Cache Found/Cleared,33.56027985,68.26805878
4/16/2004 0:00:00,Enemy Action,ATTACK,31.56666946,67.05000305
4/16/2004 4:45:00,Friendly Action,Cache Found/Cleared,32.52027893,67.41777802
4/16/2004 12:00:00,Enemy Action,Indirect Fire,33.435009,69.04194641
4/17/2004 19:24:00,Enemy Action,Indirect Fire,33.26306152,69.91082764
4/17/2004 21:08:00,Enemy Action,Indirect Fire,33.34806061,69.88583374
4/18/2004 0:00:00,Friendly Action,Cache Found/Cleared,32.10694122,66.91000366
4/18/2004 0:00:00,Enemy Action,Direct Fire,31.95000076,65.56667328
4/18/2004 0:00:00,Enemy Action,Direct Fire,32.74998856,69.11666107
4/19/2004 0:00:00,Friendly Action,Cache Found/Cleared,32.79999924,69.09999847
4/19/2004 0:00:00,Non-Combat Event,Propaganda,32.62887955,65.46333313
4/20/2004 0:00:00,Enemy Action,Direct Fire,33.42139053,70.00137329
4/21/2004 0:00:00,Explosive Hazard,IED Explosion,31.01139069,66.40415955
4/21/2004 11:30:00,Explosive Hazard,IED Explosion,31.61333084,65.70111084
4/22/2004 0:00:00,Explosive Hazard,IED Explosion,31.61360931,65.70916748
4/22/2004 0:00:00,Explosive Hazard,IED Explosion,30.98055077,66.18055725
4/22/2004 0:00:00,Enemy Action,Other (Hostile Action),36.72111893,68.87194824
4/29/2004 5:53:00,Explosive Hazard,IED Explosion,35.91667175,64.78334045
4/22/2004 0:00:00,Explosive Hazard,IED Explosion,31.64332962,65.73583221
4/22/2004 0:15:00,Explosive Hazard,Premature Detonation,31.78972054,65.76360321
4/22/2004 2:30:00,Explosive Hazard,IED Explosion,35.14916992,71.39333344
4/24/2004 0:00:00,Explosive Hazard,IED Explosion,34.33306122,67.89998627
4/25/2004 0:00:00,Non-Combat Event,Propaganda,33.7947197,69.80805206
4/25/2004 11:30:00,Explosive Hazard,IED Explosion,32.25777817,65.73750305
4/26/2004 0:00:00,Enemy Action,Direct Fire,31.56500053,65.42111206
4/26/2004 0:00:00,Friendly Action,Cache Found/Cleared,33.5447197,69.81305695
4/27/2004 0:00:00,Explosive Hazard,IED Explosion,34.01499939,69.07333374
4/27/2004 0:00:00,Enemy Action,Direct Fire,31.5,65.84998322
4/28/2004 7:00:00,Explosive Hazard,Turn In,32.94028091,69.17749023
4/29/2004 15:30:00,Non-Combat Event,Propaganda,32.46778107,67.38555908
4/30/2004 0:00:00,Enemy Action,Direct Fire,31.61667061,65.69998932
4/30/2004 0:00:00,Enemy Action,Direct Fire,31.61667061,65.69998932
4/30/2004 0:00:00,Enemy Action,Direct Fire,31.53333092,65.33334351
5/1/2004 0:00:00,Enemy Action,Direct Fire,31.96666908,65.48332977
5/1/2004 0:00:00,Enemy Action,Direct Fire,32.51665878,67.41665649
5/1/2004 0:00:00,Enemy Action,Direct Fire,34.41666031,70.44999695
5/1/2004 0:00:00,Non-Combat Event,Propaganda,34.88304901,68.1333313
5/2/2004 0:00:00,Enemy Action,Direct Fire,35.33472061,70.8088913
5/2/2004 11:42:00,Explosive Hazard,IED Explosion,32.03833008,67.14555359
5/3/2004 0:00:00,Enemy Action,Other (Hostile Action),33.29999924,69.91665649
5/3/2004 0:00:00,Explosive Hazard,IED Explosion,34.5988884,70.45638275
5/3/2004 0:00:00,Enemy Action,Direct Fire,31.89999962,67.63333893
5/3/2004 0:00:00,Non-Combat Event,Demonstration,33.55833054,68.44000244
5/6/2004 0:00:00,Enemy Action,Direct Fire,35.61666107,69.24999237
5/3/2004 4:29:00,Enemy Action,Direct Fire,32.51665878,67.41665649
5/4/2004 0:00:00,Enemy Action,Direct Fire,33.54999161,68.43332672
5/4/2004 0:00:00,Non-Combat Event,Propaganda,33.98860931,69.08722687
5/4/2004 0:00:00,Enemy Action,Direct Fire,29.51664925,64.08332062
5/4/2004 4:29:00,Explosive Hazard,IED Explosion,31.66333008,67.2277832
5/5/2004 0:00:00,Non-Combat Event,Propaganda,34.01554871,69.08583069
5/5/2004 0:00:00,Enemy Action,Direct Fire,31.5,65.91665649
5/5/2004 0:00:00,Friendly Action,Cache Found/Cleared,34.52471924,68.78250122
5/5/2004 0:00:00,Enemy Action,Direct Fire,32.09999084,66.90000153
5/5/2004 0:00:00,Enemy Action,Direct Fire,32.44998932,65.6333313
5/5/2004 0:00:00,Suspicious Incident,Surveillance,33.63582993,65.75028229
5/5/2004 7:13:00,Explosive Hazard,IED Explosion,34.99528122,70.45834351
5/8/2004 0:00:00,Non-Combat Event,Propaganda,34.18473053,70.13834381
5/8/2004 0:00:00,Explosive Hazard,IED Explosion,34.18278122,70.14639282
5/8/2004 0:00:00,Enemy Action,Direct Fire,32.51665878,67.41665649
5/8/2004 0:00:00,Enemy Action,Direct Fire,31.83333015,66.35001373
5/8/2004 0:00:00,Enemy Action,Direct Fire,30.76664925,65.83334351
5/8/2004 0:00:00,Explosive Hazard,IED Found/Cleared,31.59749985,65.70166779
5/8/2004 0:00:00,Non-Combat Event,Propaganda,34.35361099,68.43138885
5/9/2004 0:00:00,Enemy Action,Direct Fire,32.6333313,65.01667023
5/9/2004 5:38:00,Explosive Hazard,Premature Detonation,35.92472076,64.7858429
5/10/2004 0:00:00,Enemy Action,Direct Fire,33.54999161,68.43332672
5/10/2004 0:00:00,Enemy Action,Other (Hostile Action),36.84500122,68.91278076
5/10/2004 16:07:00,Enemy Action,Direct Fire,35.23360062,71.55222321
5/10/2004 18:00:00,Explosive Hazard,IED Explosion,34.87250137,71.14692688
5/11/2004 0:00:00,Suspicious Incident,Surveillance,31.34860992,65.63612366
5/11/2004 5:53:00,Enemy Action,Indirect Fire,34.53916168,69.31445313
5/11/2004 12:00:00,Friendly Action,Cache Found/Cleared,33.5855484,69.23416138
5/11/2004 12:30:00,Enemy Action,Indirect Fire,33.64110947,69.22944641
5/11/2004 12:30:00,Enemy Action,Indirect Fire,32.56666946,69.27999115
5/11/2004 13:27:00,Friendly Action,Cache Found/Cleared,34.85277939,71.13500214
5/11/2004 22:23:00,Friendly Action,Cache Found/Cleared,33.55860901,68.22000885
5/12/2004 0:00:00,Friendly Action,Cache Found/Cleared,34.52362061,69.86916351
5/12/2004 0:00:00,Friendly Action,Cache Found/Cleared,32.1838913,66.1911087
5/12/2004 2:18:00,Enemy Action,Direct Fire,32.18193054,66.19082642
9/7/2004 11:46:00,Friendly Action,Other,32.82749939,65.40416718
5/12/2004 6:13:00,Friendly Action,Cache Found/Cleared,33.16387939,69.76526642
5/12/2004 9:15:00,Explosive Hazard,IED Found/Cleared,32.18193817,66.19082642
5/12/2004 13:45:00,Explosive Hazard,IED Found/Cleared,33.22916031,69.82111359
5/13/2004 0:00:00,Non-Combat Event,Propaganda,33.32167053,69.65944672
5/13/2004 5:00:00,Friendly Action,Patrol,32.477108,68.74184418
5/13/2004 7:00:00,Friendly Action,Cache Found/Cleared,33.17721939,69.64665985
5/13/2004 12:04:00,Explosive Hazard,IED Found/Cleared,32.31055069,64.75166321
5/13/2004 12:04:00,Friendly Action,Patrol,32.11220932,67.15028381
5/13/2004 13:30:00,Friendly Action,Cache Found/Cleared,32.1838913,66.1902771
5/13/2004 15:35:00,Enemy Action,Direct Fire,32.68249893,69.43305206
5/15/2004 2:53:00,Explosive Hazard,IED Explosion,32.35638046,66.77388
5/14/2004 0:00:00,Enemy Action,Direct Fire,32.61666107,65.86667633
5/14/2004 0:00:00,Friendly Action,Cache Found/Cleared,34.43056107,70.46917725
5/14/2004 0:00:00,Enemy Action,Other (Hostile Action),33.42625046,64.01112366
5/14/2004 0:00:00,Friendly Action,Cache Found/Cleared,32.43304825,66.82472229
5/14/2004 2:56:00,Friendly Action,Cordon/Search,35.31444168,70.74360657
5/14/2004 3:40:00,Explosive Hazard,IED Explosion,34.79444885,71.11916351
5/14/2004 5:00:00,Enemy Action,Other (Hostile Action),33.42625046,64.01112366
5/14/2004 18:00:00,Enemy Action,Indirect Fire,34.94944,69.26776886
5/15/2004 6:43:00,Enemy Action,Direct Fire,32.30250168,64.7472229
5/15/2004 8:00:00,Enemy Action,Indirect Fire,34.17472076,69.45749664
5/15/2004 12:20:00,Enemy Action,Indirect Fire,34.82165909,71.20304108
5/15/2004 16:00:00,Enemy Action,Direct Fire,36.65000153,66.93332672
5/15/2004 16:20:00,Explosive Hazard,IED Explosion,35.90859985,64.79972076
5/15/2004 18:00:00,Explosive Hazard,IED Found/Cleared,31.82694054,64.51026917
5/15/2004 19:30:00,Enemy Action,Indirect Fire,32.40639114,66.81276703
5/16/2004 0:00:00,Friendly Action,Patrol,31.28305054,65.13667297
5/17/2004 12:28:00,Friendly Action,Cache Found/Cleared,32.15333176,66.15194702
5/16/2004 0:00:00,Non-Combat Event,Propaganda,32.63916016,68.18527985
5/16/2004 4:00:00,Explosive Hazard,IED Found/Cleared,33.59249878,69.23388672
5/16/2004 5:00:00,Friendly Action,Cache Found/Cleared,32.64054871,68.2611084
5/16/2004 8:55:00,Friendly Action,Cache Found/Cleared,32.29360962,65.57528687
5/16/2004 15:45:00,Explosive Hazard,Turn In,33.33889008,69.95777893
5/16/2004 18:17:00,Explosive Hazard,IED Found/Cleared,33.6033287,69.2269516
5/17/2004 0:00:00,Explosive Hazard,IED Found/Cleared,35.09972,69.23332977
5/17/2004 0:00:00,Enemy Action,Direct Fire,32.17694092,66.51027679
5/17/2004 0:00:00,Non-Combat Event,Propaganda,32.69499969,69.29472351
5/17/2004 6:30:00,Friendly Action,Other,34.24888992,70.22389221
5/17/2004 6:30:00,Non-Combat Event,Propaganda,33.60527039,69.22194672
5/23/2004 0:00:00,Enemy Action,Direct Fire,32.44998932,65.6333313
5/17/2004 17:37:00,Friendly Action,Cache Found/Cleared,33.54943848,68.4291687
5/17/2004 23:27:00,Enemy Action,Direct Fire,33.42625046,64.01112366
5/18/2004 0:00:00,Explosive Hazard,IED Explosion,35.74943924,64.78806305
5/18/2004 1:41:00,Enemy Action,Direct Fire,32.21636963,67.30943298
5/18/2004 2:00:00,Enemy Action,Ambush,33.30443954,68.24582672
5/18/2004 6:00:00,Friendly Action,Cache Found/Cleared,34.67193985,70.74610138
5/18/2004 6:30:00,Non-Combat Event,Propaganda,34.31916046,68.53111267
5/18/2004 6:30:00,Friendly Action,Cache Found/Cleared,31.28360939,65.0577774
5/18/2004 6:30:00,Non-Combat Event,Propaganda,34.31916046,68.53111267
5/18/2004 7:50:00,Friendly Action,Cache Found/Cleared,33.33805084,69.82111359
5/20/2004 4:00:00,Explosive Hazard,Premature Detonation,33.01332855,69.2022171
5/18/2004 12:00:00,Enemy Action,Ambush,34.88970947,70.92056274
5/19/2004 0:00:00,Explosive Hazard,IED Found/Cleared,33.11056137,69.9152832
5/19/2004 3:49:00,Enemy Action,Indirect Fire,32.97555923,69.4697113
5/19/2004 6:00:00,Friendly Action,Cache Found/Cleared,34.9433403,70.94693756
5/19/2004 6:30:00,Enemy Action,Other (Hostile Action),34.31914902,68.53111267
5/19/2004 7:49:00,Friendly Action,Cache Found/Cleared,33.55332947,68.41805267
5/19/2004 9:58:00,Enemy Action,Indirect Fire,32.58306122,65.83556366
5/20/2004 0:00:00,Non-Combat Event,Propaganda,34.25,68
5/20/2004 0:00:00,Explosive Hazard,IED Explosion,33.54777908,70.03721619
5/20/2004 0:00:00,Explosive Hazard,IED Found/Cleared,33.98554993,69.1083374
5/20/2004 0:00:00,Explosive Hazard,IED Found/Cleared,33.59917068,69.22055817
5/20/2004 7:00:00,Explosive Hazard,IED Found/Cleared,34.41666031,69.76667786
5/20/2004 7:45:00,Enemy Action,Direct Fire,32.53944016,64.10777283
5/20/2004 21:00:00,Enemy Action,Other (Hostile Action),34.41666031,70.44999695
5/21/2004 0:00:00,Friendly Action,Cache Found/Cleared,34.80221939,71.18637848
5/21/2004 0:00:00,Enemy Action,Direct Fire,32.81666946,64.56667328
5/21/2004 9:07:00,Enemy Action,Indirect Fire,33.36611938,69.96083069
5/21/2004 9:54:00,Friendly Action,Cache Found/Cleared,33.94610977,69.69471741
5/21/2004 13:53:00,Friendly Action,Cache Found/Cleared,34.72360992,70.33110809
5/22/2004 0:00:00,Enemy Action,Direct Fire,31.96665955,65.98332977
5/22/2004 3:00:00,Explosive Hazard,Unknown Explosion,33.95000076,69.22305298
5/23/2004 0:00:00,Enemy Action,Direct Fire,33.42625046,64.01112366
5/23/2004 0:00:00,Enemy Action,Attack,32.51665878,67.41665649
5/23/2004 0:00:00,Enemy Action,Direct Fire,34.23332977,70.71665955
5/23/2004 0:00:00,Explosive Hazard,IED Explosion,35.54999924,67.81667328
5/23/2004 0:00:00,Non-Combat Event,Propaganda,33.63721848,69.40556335
5/23/2004 0:00:00,Enemy Action,Direct Fire,34.46416092,70.45471191
5/23/2004 0:00:00,Enemy Action,Ambush,32.81666946,64.56667328
5/23/2004 0:00:00,Enemy Action,Attack,33.14250183,68.70749664
5/23/2004 0:00:00,Friendly Action,Cache Found/Cleared,35.29666901,71.53221893
5/23/2004 0:00:00,Enemy Action,Direct Fire,34.06666946,70.80001831
5/23/2004 0:00:00,Explosive Hazard,IED Explosion,34.46416092,70.45471191
5/23/2004 0:00:00,Non-Combat Event,Propaganda,34.18082047,70.14360809
5/23/2004 1:20:00,Friendly Action,Cache Found/Cleared,33.5625,69.8861084
5/23/2004 1:44:00,Explosive Hazard,IED Explosion,31,65.74999237
5/23/2004 4:30:00,Explosive Hazard,IED Found/Cleared,35.55000305,67.81666565
5/23/2004 16:25:00,Enemy Action,Direct Fire,34.52917099,69.30832672
5/24/2004 0:00:00,Friendly Action,Cache Found/Cleared,32.85610962,68.44944763
5/24/2004 6:50:00,Enemy Action,Direct Fire,32.64332962,65.46193695
5/24/2004 9:30:00,Explosive Hazard,Mine Found/Cleared,34.44971848,68.78305054
5/24/2004 10:50:00,Enemy Action,Direct Fire,36.58887863,68.88583374
5/25/2004 0:00:00,Explosive Hazard,IED Explosion,34.23332977,70.71665955
5/25/2004 0:00:00,Non-Combat Event,Propaganda,33.34999847,70.06665802
5/25/2004 9:13:00,Enemy Action,Indirect Fire,34.97583008,69.26304626
5/25/2004 13:30:00,Enemy Action,Direct Fire,32.69609833,66.82611847
5/25/2004 22:07:00,Enemy Action,Indirect Fire,32.60388947,65.86416626
5/26/2004 0:00:00,Non-Combat Event,Propaganda,34.26194,68.25668335
5/26/2004 0:00:00,Friendly Action,Patrol,34.41666031,70.44999695
5/26/2004 0:00:00,Enemy Action,Direct Fire,31.01139069,66.40415955
5/26/2004 0:00:00,Enemy Action,Other (Hostile Action),31.56666946,66.49999237
5/26/2004 0:00:00,Non-Combat Event,Propaganda,32.51554871,67.77861023
5/26/2004 0:00:00,Non-Combat Event,Propaganda,34.52555084,69.1533432
5/26/2004 1:00:00,Suspicious Incident,Surveillance,34.9486084,69.27139282
5/26/2004 2:48:00,Enemy Action,Direct Fire,31.54667091,65.79332733
5/26/2004 6:14:00,Friendly Action,Cache Found/Cleared,32.69417191,66.06665802
5/26/2004 14:25:00,Friendly Action,Cache Found/Cleared,33.49554825,68.50527954
5/26/2004 15:45:00,Explosive Hazard,IED Explosion,36.72999954,69.54083252
5/27/2004 0:00:00,Enemy Action,Direct Fire,31.56666946,66.49999237
5/27/2004 0:00:00,Friendly Action,Patrol,31.61665916,65.88332367
5/27/2004 0:00:00,Enemy Action,Other (Hostile Action),33.5988884,69.22055817
5/27/2004 0:00:00,Enemy Action,Direct Fire,32.51639175,67.41638947
5/27/2004 8:00:00,Explosive Hazard,IED Explosion,34.78305054,71.09971619
5/27/2004 12:05:00,Friendly Action,Cache Found/Cleared,33.54750061,68.23387909
5/27/2004 15:30:00,Explosive Hazard,IED Explosion,34.00777054,69.01361084
5/27/2004 15:30:00,Explosive Hazard,IED Found/Cleared,33.97138977,69.52942657
5/28/2004 0:00:00,Enemy Action,Direct Fire,32.06666946,64.81665802
5/28/2004 0:00:00,Explosive Hazard,IED Explosion,31.60582924,65.79582214
5/28/2004 0:00:00,Enemy Action,Other (Hostile Action),33.42625046,64.01112366
5/28/2004 0:00:00,Enemy Action,Attack,36.69998932,67.09999084
5/28/2004 0:05:00,Enemy Action,Direct Fire,33.17221832,68.79080963
5/28/2004 2:47:00,Friendly Action,Cache Found/Cleared,32.52915955,66.07082367
5/28/2004 4:36:00,Friendly Action,Cache Found/Cleared,32.53305054,66.07499695
5/28/2004 5:47:00,Friendly Action,Cache Found/Cleared,32.12221909,66.95054626
5/28/2004 9:00:00,Friendly Action,Cache Found/Cleared,32.4552803,66.10749817
5/28/2004 9:00:00,Friendly Action,Cache Found/Cleared,32.38750076,66.09999847
5/28/2004 10:46:00,Friendly Action,Cache Found/Cleared,32.54000092,66.10582733
5/28/2004 12:13:00,Enemy Action,Direct Fire,33.25582886,70.14917755
5/28/2004 15:46:00,Friendly Action,Cache Found/Cleared,33.55887985,68.25666809
5/29/2004 0:00:00,Enemy Action,Direct Fire,34.29999924,70.06667328
5/29/2004 0:00:00,Enemy Action,Other (Hostile Action),29.51664925,64.08332062
5/29/2004 0:00:00,Enemy Action,Attack,31.56666946,66.49999237
5/29/2004 4:23:00,Explosive Hazard,Mine Found/Cleared,34.37305069,68.54389191
5/29/2004 4:34:00,Enemy Action,Indirect Fire,33.23083115,70.14527893
5/29/2004 10:15:00,Enemy Action,Indirect Fire,32.61664963,65.44999695
5/29/2004 11:43:00,Explosive Hazard,IED Explosion,32.0886116,67.24276733
5/29/2004 16:43:00,Explosive Hazard,IED Found/Cleared,34.51860809,68.52028656
5/30/2004 0:00:00,Enemy Action,Other (Hostile Action),35.97472,65.00694275
5/30/2004 0:00:00,Enemy Action,Attack,32.45000076,64.73332977
5/30/2004 2:00:00,Explosive Hazard,IED Explosion,32.19361115,66.4805603
5/30/2004 6:40:00,Enemy Action,Direct Fire,32.1347084,67.33222961
5/30/2004 7:54:00,Friendly Action,Cache Found/Cleared,32.33889008,66.66665649
5/30/2004 16:59:00,Enemy Action,Direct Fire,32.1347084,67.33222961
5/31/2004 14:52:00,Enemy Action,Indirect Fire,34.98445129,70.90611267
5/31/2004 16:14:00,Enemy Action,Direct Fire,33.53556061,68.48832703
9/2/2004 14:08:00,Enemy Action,Indirect Fire,34.86222076,71.17582703
6/1/2004 8:30:00,Explosive Hazard,IED Explosion,34.23332977,71.03333282
6/1/2004 21:30:00,Enemy Action,Attack,32.51665878,67.41665649
6/2/2004 0:00:00,Enemy Action,Ambush,35.89999008,64.48332977
6/2/2004 0:00:00,Enemy Action,Attack,32.51665878,67.41665649
6/2/2004 0:00:00,Explosive Hazard,IED Explosion,32.11194992,66.90055084
6/2/2004 0:00:00,Enemy Action,Attack,32.6333313,66.76667023
6/3/2004 0:00:00,Friendly Action,Patrol,30.61693954,67.04222107
6/4/2004 0:00:00,Enemy Action,Direct Fire,32.06666946,64.81665802
6/4/2004 0:00:00,Explosive Hazard,IED Explosion,34.21665955,70.17027283
6/4/2004 0:00:00,Explosive Hazard,IED Explosion,32.91638947,69.17472076
6/4/2004 2:30:00,Explosive Hazard,IED Found/Cleared,31.73722076,65.87277985
6/5/2004 0:00:00,Enemy Action,Direct Fire,36.66667175,65.74997711
6/5/2004 0:00:00,Non-Combat Event,Propaganda,34.46250153,70.46195221
6/5/2004 0:00:00,Explosive Hazard,IED Found/Cleared,34.27722168,70.35832977
6/5/2004 0:00:00,Friendly Action,Cache Found/Cleared,34.41666031,70.44999695
6/5/2004 5:00:00,Friendly Action,Other,33.25,70.16221619
6/6/2004 0:00:00,Enemy Action,Other (Hostile Action),33.42625046,64.01112366
6/6/2004 0:00:00,Enemy Action,Direct Fire,36.63306046,67.02388763
6/6/2004 0:00:00,Enemy Action,Direct Fire,31.56666946,67.05000305
6/6/2004 0:00:00,Enemy Action,Direct Fire,34.33332825,70.59999847
6/6/2004 0:30:00,Enemy Action,Indirect Fire,34,69.0847168
6/6/2004 23:15:00,Enemy Action,Other (Hostile Action),35.13861084,63.74666977
6/6/2004 23:30:00,Enemy Action,Direct Fire,33.73638916,68.90416718
6/6/2004 23:30:00,Explosive Hazard,IED Found/Cleared,34.47000122,70.46138
6/7/2004 0:00:00,Non-Combat Event,Propaganda,31.32805061,65.79000092
6/7/2004 5:43:00,Explosive Hazard,IED Explosion,32.64332962,65.46193695
6/7/2004 5:45:00,Friendly Action,Cache Found/Cleared,33.4316597,68.99971771
6/7/2004 10:42:00,Explosive Hazard,IED Explosion,31.90416908,68.37165833
6/7/2004 15:30:00,Enemy Action,Direct Fire,32.31665039,68.7161026
6/7/2004 16:15:00,Enemy Action,Direct Fire,32.6080513,66.63944244
6/7/2004 17:15:00,Enemy Action,Direct Fire,34.95610046,70.93499756
6/8/2004 0:00:00,Non-Combat Event,Propaganda,32.57555008,65.71943665
6/8/2004 0:00:00,Enemy Action,Other (Hostile Action),33.40250015,65.55526733
6/8/2004 0:00:00,Friendly Action,Cache Found/Cleared,33.56499863,69.87805176
6/8/2004 0:00:00,Explosive Hazard,IED Found/Cleared,33.29861069,70.06194305
6/8/2004 0:00:00,Friendly Action,Cache Found/Cleared,34.75,69.49999237
6/8/2004 6:28:00,Friendly Action,Cache Found/Cleared,32.51805878,67.54332733
6/10/2004 0:00:00,Explosive Hazard,IED Explosion,36.84305954,69.67305756
6/10/2004 0:00:00,Enemy Action,Other (Hostile Action),31.56666946,66.53333282
6/8/2004 7:13:00,Enemy Action,Direct Fire,32.80611038,66.58611298
6/8/2004 7:25:00,Enemy Action,Surveillance,32.53694153,66.70834351
6/8/2004 19:50:00,Enemy Action,Direct Fire,32.53250122,66.70638275
6/8/2004 20:00:00,Enemy Action,Other (Hostile Action),34.75,69.49997711
6/9/2004 0:00:00,Non-Combat Event,Propaganda,34.22666168,69.99138641
6/9/2004 0:00:00,Non-Combat Event,Propaganda,32.68722153,65.87750244
6/9/2004 0:00:00,Enemy Action,Direct Fire,34.20000076,70.80000305
6/9/2004 0:00:00,Enemy Action,Attack,35.61666107,69.24999237
6/9/2004 13:30:00,Friendly Action,Cache Found/Cleared,32.11666107,66.94999695
6/9/2004 21:19:00,Enemy Action,Direct Fire,32.42528152,67.34055328
6/10/2004 0:00:00,Enemy Action,Other (Hostile Action),33.73888016,68.88276672
6/10/2004 4:12:00,Explosive Hazard,IED Explosion,33.54304886,70.03278351
6/10/2004 7:07:00,Friendly Action,Cache Found/Cleared,32.36666107,67.3833313
6/10/2004 9:44:00,Enemy Action,Indirect Fire,33.20610809,70.1138916
