latitude,longitude,date,event
17.20433,106.1558,11/14/1970 0:00:00,2000 LB Bomb MK-84 Road ONTGT/NO BDA Total Bombs = 16
17.25158,106.16275,11/14/1970 0:00:00,MK-84 W/KMU-351/B Kit AA/AAA Site Destroyed Total Bombs = 803
17.25158,106.16275,11/14/1970 0:00:00,MK-84 W/KMU-351/B Kit AA/AAA Site ONTGT/NO BDA Total Bombs = 805
17.20158,106.14609,11/14/1970 0:00:00,MK-84 W/KMU-351/B Kit AA/AAA Site Heavy/MOD Total Bombs = 976
17.61265,105.73641,11/18/1970 0:00:00,MK-84 W/KMU-351/B Kit AA/AAA Site ONTGT/NO BDA Total Bombs = 2
17.55154,105.68781,11/19/1970 0:00:00,MK-84 W/KMU-351/B Kit Motor Vehicle Heavy/MOD Total Bombs = 5
17.41405,105.72031,11/20/1970 0:00:00,MK-84 W/KMU-351/B Kit FOSD Cut Total Bombs = 58
17.40489,105.75446,11/20/1970 0:00:00,MK-84 W/KMU-351/B Kit FOSD Cut Total Bombs = 17
17.53487,105.74613,11/20/1970 0:00:00,MK-84 W/KMU-351/B Kit Cave Cut Total Bombs = 141
17.53487,105.62947,11/20/1970 0:00:00,MK-84 W/KMU-351/B Kit Cave Heavy/MOD Total Bombs = 26
17.40155,105.69614,11/25/1970 0:00:00,MK-84 W/KMU-351/B Kit FOSD Cut Total Bombs = 30
17.55154,105.7128,12/6/1970 0:00:00,MK-84 W/KMU-351/B Kit AA/AAA Site Destroyed Total Bombs = 207
17.53487,105.72946,12/6/1970 0:00:00,MK-84 W/KMU-351/B Kit FOSD Cut Total Bombs = 1003
17.18592,106.15014,12/8/1970 0:00:00,2000 LB Bomb MK-84 Road Unobserved Total Bombs = 418
17.49377,105.71058,12/8/1970 0:00:00,2000 LB Bomb MK-84 Road Unobserved Total Bombs = 64
17.326,105.70975,12/8/1970 0:00:00,2000 LB Bomb MK-84 Road Secondary Fire Total Bombs = 20
17.20714,106.15887,12/11/1970 0:00:00,MK-84 W/KMU-351/B Kit FOSD ONTGT/NO BDA Total Bombs = 221
17.2063,106.14748,12/11/1970 0:00:00,MK-84 W/KMU-351/B Kit FOSD ONTGT/NO BDA Total Bombs = 195
17.46822,105.69614,12/11/1970 0:00:00,MK-84 W/KMU-351/B Kit AA/AAA Site Destroyed Total Bombs = 118
17.55154,105.59615,12/11/1970 0:00:00,MK-84 W/KMU-351/B Kit AA/AAA Site Destroyed Total Bombs = 2
17.56821,105.62947,12/11/1970 0:00:00,MK-84 W/KMU-351/B Kit Tunnel Cut Total Bombs = 51
17.53487,105.72946,12/12/1970 0:00:00,MK-84 W/KMU-351/B Kit AA/AAA Site Destroyed Total Bombs = 1005
17.53487,105.72946,12/16/1970 0:00:00,MK-84 W/KMU-351/B Kit Cave Cut Total Bombs = 1006
17.18491,106.16276,12/17/1970 0:00:00,MK-84 W/KMU-351/B Kit Cave ONTGT/NO BDA Total Bombs = 1259
17.18491,106.14609,12/19/1970 0:00:00,MK-84 W/KMU-351/B Kit AA/AAA Site Destroyed Total Bombs = 2400
17.18491,106.14609,12/19/1970 0:00:00,MK-84 W/KMU-351/B Kit AA/AAA Site Destroyed Total Bombs = 2418
17.11436,106.05388,12/20/1970 0:00:00,MK-84 W/KMU-351/B Kit Cave Destroyed Total Bombs = 1
17.20158,106.06277,12/20/1970 0:00:00,MK-84 W/KMU-351/B Kit FOSD Cut Total Bombs = 245
17.27046,106.19441,12/20/1970 0:00:00,MK-84 W/KMU-351/B Kit Cave Heavy/MOD Total Bombs = 1
17.51822,105.72946,12/21/1970 0:00:00,MK-84 W/KMU-351/B Kit AA/AAA Site Destroyed Total Bombs = 6207
17.20158,106.13776,12/24/1970 0:00:00,MK-84 W/KMU-351/B Kit FOSD ONTGT/NO BDA Total Bombs = 30
17.20158,106.17941,12/24/1970 0:00:00,MK-84 W/KMU-351/B Kit FOSD Cut Total Bombs = 44
17.14241,106.05332,12/24/1970 0:00:00,MK-84 W/KMU-351/B Kit Cave Heavy/MOD Total Bombs = 7
17.05459,106.0138,11/5/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 7
17.05459,106.0138,11/5/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 8
17.06275,106.00726,2/1/1970 0:00:00,MK84 GP Bomb     Total Bombs = 132
17.06469,105.98096,10/15/1970 0:00:00,LGB4 M84KMU Bulldozer Destroyed Total Bombs = 5
17.0656,105.98097,10/14/1970 0:00:00,LGB4 M84KMU Bulldozer Rno Weather Total Bombs = 60
17.0656,105.98097,10/15/1970 0:00:00,LGB4 M84KMU Bulldozer Damaged Total Bombs = 61
17.0656,105.98097,10/14/1970 0:00:00,LGB4 M84KMU Bulldozer Damaged Total Bombs = 63
17.10301,105.90316,1/29/1970 0:00:00,LGB4 M84KMU Trucks Destroyed Total Bombs = 2
17.10512,105.57236,2/7/1970 0:00:00,LGB4 M84KMU Caves Target Total Bombs = 2
17.10775,106.04415,3/8/1970 0:00:00,LGB4 M84KMU Trucks Target Total Bombs = 2
17.10997,106.05065,3/24/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site No Damage Miss Total Bombs = 2
17.11303,106.05377,12/19/1970 0:00:00,MK84 GP Bomb Storage Area Target Total Bombs = 16
17.11402,106.05546,10/8/1970 0:00:00,LGB4 M84KMU Bridges/Highway Target Total Bombs = 2
17.11671,105.62832,1/1/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 4
17.12124,106.05597,2/17/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 16
17.12131,106.04329,10/14/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Damaged Total Bombs = 15
17.12131,106.04329,10/15/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 19
17.12131,106.04329,10/15/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 20
17.12933,105.63729,1/20/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 2
17.13488,106.04054,10/25/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Damaged Total Bombs = 4
17.14114,106.05317,12/24/1970 0:00:00,MK84 GP Bomb Caves Target Total Bombs = 7
17.1483,106.06694,10/25/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Rno Weather Total Bombs = 5
17.15348,106.079,3/10/1970 0:00:00,LGB4 M84KMU     Total Bombs = 17
17.1576,105.81788,3/6/1970 0:00:00,MK84 GP Bomb Truck/Park/Storage Area Target Total Bombs = 34
17.17726,106.14231,12/17/1970 0:00:00,MK84 GP Bomb Caves Target Total Bombs = 7
17.17922,105.83679,2/26/1970 0:00:00,MK84 GP Bomb Truck Park Target Total Bombs = 4
17.17986,106.08028,3/8/1970 0:00:00,LGB4 M84KMU Trucks Target Total Bombs = 6
17.18042,106.07794,10/16/1970 0:00:00,MK84 GP Bomb Interdiction Point Target Total Bombs = 552
17.18042,106.07794,10/15/1970 0:00:00,MK84 GP Bomb Interdiction Point Target Total Bombs = 556
17.18345,106.14987,11/14/1970 0:00:00,MK84 GP Bomb Interdiction Point Rno Weather Total Bombs = 16
17.18354,106.06883,10/18/1970 0:00:00,MK84 GP Bomb Interdiction Point Rno Weather Total Bombs = 459
17.18354,106.06883,10/18/1970 0:00:00,MK84 GP Bomb Interdiction Point Rno Weather Total Bombs = 461
17.18354,106.06902,10/29/1970 0:00:00,MK84 GP Bomb Interdiction Point Target Total Bombs = 684
17.18355,106.06676,11/4/1970 0:00:00,MK84 GP Bomb Roads/Highways Cut Total Bombs = 649
17.18355,106.06676,10/22/1970 0:00:00,MK84 GP Bomb Interdiction Point Target Total Bombs = 653
17.18357,106.06338,11/6/1970 0:00:00,LGB4 M84KMU Interdiction Point Target Total Bombs = 2
17.18425,106.07081,10/23/1970 0:00:00,MK84 GP Bomb Interdiction Point Target Total Bombs = 1069
17.18454,106.14997,12/8/1970 0:00:00,MK84 GP Bomb Interdiction Point Rno Non Visual Total Bombs = 2796
17.18505,106.15552,11/14/1970 0:00:00,MK84 GP Bomb Interdiction Point Rno Weather Total Bombs = 16
17.18536,106.14894,6/9/1970 0:00:00,LGB4 M84KMU Interdiction Point Target Total Bombs = 213
17.18536,106.14894,10/7/1970 0:00:00,LGB4 M84KMU Unknown Target Total Bombs = 216
17.18536,106.14894,6/9/1970 0:00:00,LGB4 M84KMU Interdiction Point Target Total Bombs = 218
17.18544,106.15082,11/14/1970 0:00:00,LGB4 M84KMU Artillary Rno Weather Total Bombs = 7
17.18696,106.07083,11/3/1970 0:00:00,MK84 GP Bomb Interdiction Point Target Total Bombs = 889
17.18696,106.07083,10/20/1970 0:00:00,MK84 GP Bomb Interdiction Point Rno Weather Total Bombs = 939
17.19122,106.1518,9/19/1970 0:00:00,LGB4 M84KMU Trucks Damaged Total Bombs = 730
17.19212,106.15181,1/29/1970 0:00:00,LGB4 M84KMU Trucks Destroyed Total Bombs = 21
17.19415,106.11139,1/2/1970 0:00:00,MK84 GP Bomb Interdiction Point Rno Weather Total Bombs = 48
17.19415,106.11139,5/11/1970 0:00:00,LGB4 M84KMU Interdiction Point Target Total Bombs = 52
17.19415,106.11139,5/11/1970 0:00:00,LGB4 M84KMU Interdiction Point Target Total Bombs = 55
17.19526,106.15606,2/27/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Rno Weather Total Bombs = 1
17.19535,106.15596,2/2/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 2
17.19698,106.09072,12/21/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 23
17.19698,106.09072,12/21/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 26
17.19698,106.09072,12/21/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 27
17.19713,105.63188,3/5/1970 0:00:00,MK84 GP Bomb Unknown Target Total Bombs = 4
17.19751,106.15701,3/12/1970 0:00:00,LGB4 M84KMU     Total Bombs = 482
17.19779,106.10765,3/6/1970 0:00:00,LGB4 M84KMU Trucks Target Total Bombs = 1
17.19823,106.15824,3/6/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 2
17.19845,106.1509,6/17/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 8
17.19845,106.1509,6/17/1970 0:00:00,LGB4 M84KMU Artillary Destroyed Total Bombs = 24
17.19845,106.1509,6/17/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 12
17.19845,106.1509,6/17/1970 0:00:00,LGB4 M84KMU Artillary Destroyed Total Bombs = 25
17.19937,106.14809,1/24/1970 0:00:00,LGB4 M84KMU Roads/Highways Cut Total Bombs = 14
17.20206,106.15187,7/5/1970 0:00:00,MK84 GP Bomb Fords/Subsurface Bridge Target Total Bombs = 64
17.20209,106.14623,2/20/1970 0:00:00,MK84 GP Bomb Trucks Target Total Bombs = 22
17.20296,106.15187,5/30/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 5
17.20296,106.15187,5/30/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 6
17.20328,106.09451,10/24/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 26
17.20385,106.1547,9/3/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 3
17.20389,106.164,3/6/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 2
17.20418,106.25059,10/4/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 3
17.2042,106.0917,11/13/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 3
17.20474,106.15659,10/8/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 57
17.2048,106.14718,1/23/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge No Damage Miss Total Bombs = 402
17.2048,106.14718,1/1/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 394
17.20498,106.14718,5/10/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1389
17.20498,106.14718,1/12/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Rno Weather Total Bombs = 1391
17.20498,106.14718,12/11/1970 0:00:00,MK84 GP Bomb Fords/Subsurface Bridge Target Total Bombs = 1353
17.20498,106.14718,6/5/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1393
17.20498,106.14718,6/9/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1395
17.20498,106.14718,6/8/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1397
17.20498,106.14718,6/17/1970 0:00:00,M84 36 Fuse Ext Fords/Subsurface Bridge Target Total Bombs = 1419
17.20498,106.14718,5/10/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1399
17.20498,106.14718,7/25/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1420
17.20498,106.14718,6/1/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1422
17.20498,106.14718,5/31/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1401
17.20498,106.14718,6/5/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1403
17.20498,106.14718,10/5/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1424
17.20498,106.14718,10/7/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1425
17.20498,106.14718,6/17/1970 0:00:00,M84 36 Fuse Ext Fords/Subsurface Bridge Target Total Bombs = 1426
17.20498,106.14718,3/7/1970 0:00:00,LGB4 M84KMU Roads/Highways Target Total Bombs = 1427
17.20498,106.14718,6/8/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1411
17.20498,106.14718,6/9/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1413
17.20498,106.14718,5/31/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1415
17.20498,106.14718,6/1/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1430
17.20522,106.15179,2/2/1970 0:00:00,LGB4 M84KMU     Total Bombs = 2
17.20537,106.15753,6/12/1970 0:00:00,LGB4 M84KMU Caves Target Total Bombs = 1
17.20537,106.15753,6/12/1970 0:00:00,LGB4 M84KMU Caves Target Total Bombs = 2
17.20555,106.15885,1/1/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 3
17.20555,106.15885,3/7/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 4
17.20559,106.15142,1/23/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 1
17.20562,106.16223,7/5/1970 0:00:00,MK84 GP Bomb Fords/Subsurface Bridge Target Total Bombs = 4
17.20568,106.15095,12/18/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 38
17.20568,106.15095,12/18/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 48
17.20568,106.15095,7/29/1970 0:00:00,LGB4 M84KMU Caves Target Total Bombs = 42
17.20568,106.15095,10/6/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 49
17.20582,106.15857,9/24/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1312
17.20582,106.15857,1/12/1970 0:00:00,LGB4 M84KMU Roads/Highways Cut Total Bombs = 1314
17.20582,106.15857,6/8/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1348
17.20582,106.15857,6/6/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1318
17.20582,106.15857,6/6/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1322
17.20582,106.15857,6/9/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1350
17.20582,106.15857,6/2/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1328
17.20582,106.15857,7/25/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1354
17.20582,106.15857,7/30/1970 0:00:00,MK84 GP Bomb Fords/Subsurface Bridge Target Total Bombs = 1187
17.20582,106.15857,5/31/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1355
17.20582,106.15857,5/31/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1356
17.20582,106.15857,6/6/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1332
17.20582,106.15857,10/7/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1358
17.20582,106.15857,10/5/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1359
17.20582,106.15857,10/5/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1360
17.20582,106.15857,12/11/1970 0:00:00,MK84 GP Bomb Fords/Subsurface Bridge Target Total Bombs = 1296
17.20582,106.15857,7/5/1970 0:00:00,MK84 GP Bomb Roads/Highways Target Total Bombs = 1300
17.20582,106.15857,6/6/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1342
17.20582,106.15857,6/8/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1366
17.20582,106.15857,6/9/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1367
17.20582,106.15857,6/2/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 1346
17.20654,106.15848,12/24/1970 0:00:00,MK84 GP Bomb Fords/Subsurface Bridge Target Total Bombs = 109
17.20654,106.15848,12/24/1970 0:00:00,MK84 GP Bomb Fords/Subsurface Bridge Target Total Bombs = 104
17.20658,106.15095,9/19/1970 0:00:00,LGB4 M84KMU Artillary Destroyed Total Bombs = 16
17.20658,106.15095,9/12/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 7
17.20661,106.14719,12/22/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 7
17.20727,105.82751,12/26/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 1
17.20727,105.82751,12/26/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 2
17.20727,105.82751,12/26/1970 0:00:00,LGB4 M84KMU Construction Vehicles Target Total Bombs = 6
17.20745,106.15754,5/8/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 19
17.20745,106.15754,5/8/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 21
17.20923,106.16226,10/14/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 102
17.21014,106.16132,12/17/1970 0:00:00,MK84 GP Bomb Caves Target Total Bombs = 8
17.21022,106.14816,1/22/1970 0:00:00,M84 36 Fuse Ext Roads/Highways Cut Total Bombs = 24
17.21104,106.16133,2/6/1970 0:00:00,LGB4 M84KMU     Total Bombs = 12
17.21149,106.1618,10/13/1970 0:00:00,LGB4 M84KMU Artillary Damaged Total Bombs = 11
17.21149,106.1618,10/14/1970 0:00:00,LGB4 M84KMU Artillary Destroyed Total Bombs = 12
17.21542,105.70435,1/1/1970 0:00:00,LGB4 M84KMU Roads/Highways No Damage Miss Total Bombs = 1
17.21597,105.67521,1/1/1970 0:00:00,LGB4 M84KMU Roads/Highways No Damage Miss Total Bombs = 2
17.21735,106.16418,3/9/1970 0:00:00,M84 36 Fuse Ext Trucks Target Total Bombs = 50
17.21784,106.04289,11/11/1970 0:00:00,MK84 GP Bomb Fords/Subsurface Bridge Rno Weather Total Bombs = 199
17.21981,106.04666,10/12/1970 0:00:00,LGB4 M84KMU Bulldozer Destroyed Total Bombs = 5
17.22201,105.73259,1/28/1970 0:00:00,M84 36 Fuse Ext AAA Site Unknown Cal Destroyed Total Bombs = 1
17.22201,105.73259,1/28/1970 0:00:00,M84 36 Fuse Ext AAA Site Unknown Cal Damaged Total Bombs = 2
17.22468,106.14731,12/22/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 3
17.22468,106.14731,12/22/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 6
17.22468,106.14731,12/22/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 7
17.22468,106.14731,12/22/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 9
17.22548,106.16517,6/17/1970 0:00:00,LGB4 M84KMU     Total Bombs = 48
17.22548,106.16517,6/17/1970 0:00:00,LGB4 M84KMU     Total Bombs = 49
17.22729,106.16424,3/7/1970 0:00:00,MK84 GP Bomb Truck/Park/Storage Area Target Total Bombs = 278
17.22836,106.13698,3/6/1970 0:00:00,LGB4 M84KMU Trucks Target Total Bombs = 1
17.22896,105.75801,1/25/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 2
17.23383,105.7364,3/7/1970 0:00:00,LGB4 M84KMU Bulldozer Target Total Bombs = 5
17.23394,106.17143,6/6/1970 0:00:00,MK84 GP Bomb Artillary Target Total Bombs = 927
17.23394,106.17143,6/6/1970 0:00:00,MK84 GP Bomb Artillary Target Total Bombs = 931
17.23509,106.14445,10/6/1970 0:00:00,LGB4 M84KMU Bivuoac/Store Area Target Total Bombs = 27
17.23674,106.24705,2/15/1970 0:00:00,MK84 GP Bomb Bulldozer Target Total Bombs = 4
17.23737,105.82529,1/18/1970 0:00:00,LGB4 M84KMU     Total Bombs = 3
17.23755,106.07554,1/1/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 241
17.23867,106.06746,6/9/1970 0:00:00,LGB4 M84KMU Interdiction Point Target Total Bombs = 53
17.23867,106.06746,10/14/1970 0:00:00,LGB4 M84KMU Bulldozer Target Total Bombs = 58
17.23867,106.06746,6/9/1970 0:00:00,LGB4 M84KMU Interdiction Point Target Total Bombs = 57
17.24048,106.06747,6/8/1970 0:00:00,LGB4 M84KMU Interdiction Point Target Total Bombs = 151
17.24048,106.06747,6/8/1970 0:00:00,LGB4 M84KMU Interdiction Point Target Total Bombs = 156
17.24048,106.06747,6/8/1970 0:00:00,LGB4 M84KMU Interdiction Point Target Total Bombs = 157
17.24048,106.06747,6/8/1970 0:00:00,LGB4 M84KMU Interdiction Point Target Total Bombs = 153
17.2441,106.06655,5/8/1970 0:00:00,LGB4 M84KMU Bulldozer Target Total Bombs = 13
17.2441,106.06655,5/8/1970 0:00:00,LGB4 M84KMU Bulldozer Target Total Bombs = 16
17.2446,106.14084,12/20/1970 0:00:00,MK84 GP Bomb Fords/Subsurface Bridge Target Total Bombs = 51
17.2446,106.14084,12/20/1970 0:00:00,MK84 GP Bomb Caves Target Total Bombs = 52
17.24645,106.13427,11/4/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Rno Weather Total Bombs = 20
17.24992,106.15874,10/18/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Damaged Total Bombs = 5
17.24998,106.14934,11/14/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 11
17.24998,106.14934,11/14/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Damaged Total Bombs = 12
17.24998,106.14934,11/14/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Damaged Total Bombs = 13
17.25079,106.16533,12/24/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 3
17.25079,106.16533,12/24/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 5
17.25079,106.16533,12/24/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 7
17.25079,106.16533,12/24/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 8
17.25169,106.16627,12/24/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 8
17.25169,106.16627,12/24/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 10
17.25423,106.16328,2/27/1970 0:00:00,LGB4 M84KMU     Total Bombs = 1
17.25532,105.7901,2/22/1970 0:00:00,MK84 GP Bomb Storage Area Target Total Bombs = 79
17.25754,106.08825,2/2/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 8
17.25754,106.08825,2/1/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 10
17.25947,106.14611,12/19/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 7
17.25947,106.14611,12/19/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 10
17.26154,106.148,1/22/1970 0:00:00,MK84 GP Bomb     Total Bombs = 2
17.26154,106.148,1/22/1970 0:00:00,M84 36 Fuse Ext Artillary No Damage Miss Total Bombs = 4
17.26172,106.14848,12/18/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 10
17.26247,106.17669,12/19/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 24
17.26247,106.17669,12/19/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 15
17.26247,106.17669,12/18/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 25
17.26247,106.17669,12/18/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 19
17.26247,106.17669,12/17/1970 0:00:00,LGB4 M84KMU AAA Site Unknown Cal Target Total Bombs = 12
17.26262,106.14848,12/17/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 48
17.26694,106.1833,11/3/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 8
17.26694,106.1833,11/3/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 15
17.26694,106.1833,10/18/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 17
17.26831,106.18096,12/19/1970 0:00:00,MK84 GP Bomb Caves Target Total Bombs = 1
17.26831,106.18096,12/19/1970 0:00:00,MK84 GP Bomb Caves Target Total Bombs = 2
17.26853,106.15895,6/1/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 4
17.26853,106.15895,6/1/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 8
17.26976,106.1805,12/20/1970 0:00:00,MK84 GP Bomb Caves Target Total Bombs = 1
17.27256,106.18099,6/17/1970 0:00:00,M84 36 Fuse Ext Caves Target Total Bombs = 1
17.27256,106.18099,6/17/1970 0:00:00,M84 36 Fuse Ext Caves Target Total Bombs = 2
17.27781,106.17961,5/11/1970 0:00:00,LGB4 M84KMU Interdiction Point Target Total Bombs = 2618
17.27781,106.17961,7/29/1970 0:00:00,LGB4 M84KMU Roads/Highways Target Total Bombs = 2688
17.27781,106.17961,5/11/1970 0:00:00,LGB4 M84KMU Interdiction Point Target Total Bombs = 2630
17.27922,106.18432,7/29/1970 0:00:00,LGB4 M84KMU Interdiction Point Target Total Bombs = 1
17.27957,106.1862,2/1/1970 0:00:00,LGB4 M84KMU     Total Bombs = 3
